/home/adrian/pyimagesearch/dlbook/retinanet/logos/images/575450.jpg,637,333,717,356,Ferrari-Text
/home/adrian/pyimagesearch/dlbook/retinanet/logos/images/495542.jpg,296,117,436,200,CocaCola
/home/adrian/pyimagesearch/dlbook/retinanet/logos/images/207861.jpg,246,31,311,80,Allianz-Pict
/home/adrian/pyimagesearch/dlbook/retinanet/logos/images/207861.jpg,96,37,253,88,Allianz-Text
/home/adrian/pyimagesearch/dlbook/retinanet/logos/images/588116.jpg,203,186,411,274,Facebook-Text
/home/adrian/pyimagesearch/dlbook/retinanet/logos/images/366382.jpg,81,272,145,330,Burger_king
/home/adrian/pyimagesearch/dlbook/retinanet/logos/images/111549.jpg,324,176,586,471,FC_Bayern_Munchen
/home/adrian/pyimagesearch/dlbook/retinanet/logos/images/591913.jpg,379,196,474,279,Burger_king
/home/adrian/pyimagesearch/dlbook/retinanet/logos/images/591913.jpg,479,60,626,221,Burger_king
/home/adrian/pyimagesearch/dlbook/retinanet/logos/images/591913.jpg,126,177,210,251,Burger_king
/home/adrian/pyimagesearch/dlbook/retinanet/logos/images/816264.jpg,509,348,1249,738,CocaCola
/home/adrian/pyimagesearch/dlbook/retinanet/logos/images/449778.jpg,500,251,602,298,CocaCola
/home/adrian/pyimagesearch/dlbook/retinanet/logos/images/449778.jpg,462,481,531,509,CocaCola
/home/adrian/pyimagesearch/dlbook/retinanet/logos/images/250562.jpg,58,21,523,397,FC_Barcelona
/home/adrian/pyimagesearch/dlbook/retinanet/logos/images/759372.jpg,184,87,250,165,Aldi
/home/adrian/pyimagesearch/dlbook/retinanet/logos/images/062531.jpg,2,13,85,74,BMW
/home/adrian/pyimagesearch/dlbook/retinanet/logos/images/293075.jpg,775,265,856,360,Burger_king
/home/adrian/pyimagesearch/dlbook/retinanet/logos/images/801471.jpg,0,78,1020,677,FC_Barcelona
/home/adrian/pyimagesearch/dlbook/retinanet/logos/images/880384.jpg,36,1287,281,1506,Burger_king
/home/adrian/pyimagesearch/dlbook/retinanet/logos/images/880384.jpg,1269,473,1605,730,Burger_king
/home/adrian/pyimagesearch/dlbook/retinanet/logos/images/990662.jpg,125,77,332,297,Apple
/home/adrian/pyimagesearch/dlbook/retinanet/logos/images/372334.jpg,128,302,230,348,Adidas-Text
/home/adrian/pyimagesearch/dlbook/retinanet/logos/images/372334.jpg,226,307,264,339,Adidas-Pict
/home/adrian/pyimagesearch/dlbook/retinanet/logos/images/372334.jpg,246,179,436,295,Adidas-Pict
/home/adrian/pyimagesearch/dlbook/retinanet/logos/images/372334.jpg,452,147,545,189,Facebook-Text
/home/adrian/pyimagesearch/dlbook/retinanet/logos/images/134151.jpg,83,165,171,201,Audi-Pict
/home/adrian/pyimagesearch/dlbook/retinanet/logos/images/134151.jpg,86,198,128,215,Audi-Text
/home/adrian/pyimagesearch/dlbook/retinanet/logos/images/351962.jpg,248,296,458,380,Facebook-Text
/home/adrian/pyimagesearch/dlbook/retinanet/logos/images/752308.jpg,604,282,702,320,Allianz-Text
/home/adrian/pyimagesearch/dlbook/retinanet/logos/images/752308.jpg,700,282,739,319,Allianz-Pict
/home/adrian/pyimagesearch/dlbook/retinanet/logos/images/363266.jpg,162,18,390,397,Facebook-Text
/home/adrian/pyimagesearch/dlbook/retinanet/logos/images/132809.jpg,295,223,372,274,eBay
/home/adrian/pyimagesearch/dlbook/retinanet/logos/images/132809.jpg,99,205,150,240,eBay
/home/adrian/pyimagesearch/dlbook/retinanet/logos/images/132809.jpg,437,235,474,267,eBay
/home/adrian/pyimagesearch/dlbook/retinanet/logos/images/042568.jpg,8,697,3016,2729,FC_Barcelona
/home/adrian/pyimagesearch/dlbook/retinanet/logos/images/770619.jpg,216,51,720,191,Ferrari-Text
/home/adrian/pyimagesearch/dlbook/retinanet/logos/images/770619.jpg,653,304,721,391,Ferrari-Pict
/home/adrian/pyimagesearch/dlbook/retinanet/logos/images/921147.jpg,186,171,307,291,Apple
/home/adrian/pyimagesearch/dlbook/retinanet/logos/images/900419.jpg,232,140,365,264,Facebook-Pict
/home/adrian/pyimagesearch/dlbook/retinanet/logos/images/900419.jpg,104,131,186,248,Facebook-Text
/home/adrian/pyimagesearch/dlbook/retinanet/logos/images/658103.jpg,162,63,231,94,Ferrari-Text
/home/adrian/pyimagesearch/dlbook/retinanet/logos/images/355698.jpg,450,150,668,374,BMW
/home/adrian/pyimagesearch/dlbook/retinanet/logos/images/355698.jpg,247,466,510,609,BMW
/home/adrian/pyimagesearch/dlbook/retinanet/logos/images/244318.jpg,223,81,269,128,FC_Bayern_Munchen
/home/adrian/pyimagesearch/dlbook/retinanet/logos/images/912919.jpg,181,453,323,577,Atletico_Madrid
/home/adrian/pyimagesearch/dlbook/retinanet/logos/images/389448.jpg,148,152,312,234,CocaCola
/home/adrian/pyimagesearch/dlbook/retinanet/logos/images/389229.jpg,42,109,165,196,Burger_king
/home/adrian/pyimagesearch/dlbook/retinanet/logos/images/389229.jpg,514,87,627,152,Burger_king
/home/adrian/pyimagesearch/dlbook/retinanet/logos/images/476167.jpg,103,0,605,243,eBay
/home/adrian/pyimagesearch/dlbook/retinanet/logos/images/004221.jpg,90,4,209,49,Ferrari-Text
/home/adrian/pyimagesearch/dlbook/retinanet/logos/images/657585.jpg,59,251,129,314,Burger_king
/home/adrian/pyimagesearch/dlbook/retinanet/logos/images/657585.jpg,369,253,435,322,Burger_king
/home/adrian/pyimagesearch/dlbook/retinanet/logos/images/657630.jpg,262,290,816,705,Burger_king
/home/adrian/pyimagesearch/dlbook/retinanet/logos/images/657630.jpg,1241,0,1482,336,Burger_king
/home/adrian/pyimagesearch/dlbook/retinanet/logos/images/657630.jpg,1077,1109,1121,1148,Burger_king
/home/adrian/pyimagesearch/dlbook/retinanet/logos/images/657630.jpg,1042,1207,1078,1258,Burger_king
/home/adrian/pyimagesearch/dlbook/retinanet/logos/images/657630.jpg,731,1269,797,1314,Burger_king
/home/adrian/pyimagesearch/dlbook/retinanet/logos/images/600839.jpg,326,199,367,243,Atletico_Madrid
/home/adrian/pyimagesearch/dlbook/retinanet/logos/images/322672.jpg,110,274,340,411,FC_Bayern_Munchen
/home/adrian/pyimagesearch/dlbook/retinanet/logos/images/268615.jpg,112,87,153,134,Ferrari-Pict
/home/adrian/pyimagesearch/dlbook/retinanet/logos/images/762850.jpg,345,220,652,427,Audi-Pict
/home/adrian/pyimagesearch/dlbook/retinanet/logos/images/029168.jpg,274,10,388,155,Aldi
/home/adrian/pyimagesearch/dlbook/retinanet/logos/images/306665.jpg,437,210,490,267,FC_Bayern_Munchen
/home/adrian/pyimagesearch/dlbook/retinanet/logos/images/448511.jpg,224,435,1916,662,Burger_king
/home/adrian/pyimagesearch/dlbook/retinanet/logos/images/448511.jpg,730,1179,833,1257,Burger_king
/home/adrian/pyimagesearch/dlbook/retinanet/logos/images/901937.jpg,397,118,452,189,Adidas-Pict
/home/adrian/pyimagesearch/dlbook/retinanet/logos/images/901937.jpg,415,305,450,439,Adidas-Pict
/home/adrian/pyimagesearch/dlbook/retinanet/logos/images/901937.jpg,196,168,222,186,Adidas-Pict
/home/adrian/pyimagesearch/dlbook/retinanet/logos/images/901937.jpg,62,169,92,188,Adidas-Pict
/home/adrian/pyimagesearch/dlbook/retinanet/logos/images/901937.jpg,334,170,356,187,Adidas-Pict
/home/adrian/pyimagesearch/dlbook/retinanet/logos/images/901937.jpg,404,409,428,432,Adidas-Pict
/home/adrian/pyimagesearch/dlbook/retinanet/logos/images/793681.jpg,465,143,595,320,Ferrari-Pict
/home/adrian/pyimagesearch/dlbook/retinanet/logos/images/793681.jpg,461,322,605,356,Ferrari-Text
/home/adrian/pyimagesearch/dlbook/retinanet/logos/images/728483.jpg,139,94,211,158,Apple
/home/adrian/pyimagesearch/dlbook/retinanet/logos/images/590888.jpg,129,21,306,84,Allianz-Text
/home/adrian/pyimagesearch/dlbook/retinanet/logos/images/590888.jpg,385,32,556,93,Allianz-Text
/home/adrian/pyimagesearch/dlbook/retinanet/logos/images/590888.jpg,646,38,741,95,Allianz-Text
/home/adrian/pyimagesearch/dlbook/retinanet/logos/images/590888.jpg,479,159,572,193,Allianz-Text
/home/adrian/pyimagesearch/dlbook/retinanet/logos/images/590888.jpg,221,153,341,185,Allianz-Text
/home/adrian/pyimagesearch/dlbook/retinanet/logos/images/590888.jpg,0,146,79,184,Allianz-Text
/home/adrian/pyimagesearch/dlbook/retinanet/logos/images/590888.jpg,385,258,455,296,Allianz-Text
/home/adrian/pyimagesearch/dlbook/retinanet/logos/images/590888.jpg,201,244,252,292,Allianz-Pict
/home/adrian/pyimagesearch/dlbook/retinanet/logos/images/590888.jpg,457,255,502,299,Allianz-Pict
/home/adrian/pyimagesearch/dlbook/retinanet/logos/images/590888.jpg,73,146,125,182,Allianz-Pict
/home/adrian/pyimagesearch/dlbook/retinanet/logos/images/590888.jpg,43,7,115,86,Allianz-Pict
/home/adrian/pyimagesearch/dlbook/retinanet/logos/images/590888.jpg,309,22,376,95,Allianz-Pict
/home/adrian/pyimagesearch/dlbook/retinanet/logos/images/590888.jpg,555,28,622,103,Allianz-Pict
/home/adrian/pyimagesearch/dlbook/retinanet/logos/images/774884.jpg,80,0,216,59,eBay
/home/adrian/pyimagesearch/dlbook/retinanet/logos/images/373264.jpg,390,322,1025,946,Apple
/home/adrian/pyimagesearch/dlbook/retinanet/logos/images/588218.jpg,832,770,1473,1026,Allianz-Text
/home/adrian/pyimagesearch/dlbook/retinanet/logos/images/588218.jpg,1479,771,1645,1018,Allianz-Pict
/home/adrian/pyimagesearch/dlbook/retinanet/logos/images/928188.jpg,348,217,388,268,Audi-Pict
/home/adrian/pyimagesearch/dlbook/retinanet/logos/images/558283.jpg,274,297,400,358,Facebook-Text
/home/adrian/pyimagesearch/dlbook/retinanet/logos/images/558283.jpg,5,319,89,373,Facebook-Text
/home/adrian/pyimagesearch/dlbook/retinanet/logos/images/558283.jpg,8,169,89,211,Facebook-Text
/home/adrian/pyimagesearch/dlbook/retinanet/logos/images/558283.jpg,436,255,498,303,Facebook-Text
/home/adrian/pyimagesearch/dlbook/retinanet/logos/images/148425.jpg,100,49,200,150,Burger_king
/home/adrian/pyimagesearch/dlbook/retinanet/logos/images/682706.jpg,703,147,951,372,BMW
/home/adrian/pyimagesearch/dlbook/retinanet/logos/images/639733.jpg,266,333,335,393,Allianz-Text
/home/adrian/pyimagesearch/dlbook/retinanet/logos/images/639733.jpg,330,314,365,349,Allianz-Pict
/home/adrian/pyimagesearch/dlbook/retinanet/logos/images/099977.jpg,82,24,374,248,CocaCola
/home/adrian/pyimagesearch/dlbook/retinanet/logos/images/561073.jpg,328,213,393,260,Apple
/home/adrian/pyimagesearch/dlbook/retinanet/logos/images/911110.jpg,868,149,1171,460,FC_Bayern_Munchen
/home/adrian/pyimagesearch/dlbook/retinanet/logos/images/935896.jpg,48,191,149,237,Amazon
/home/adrian/pyimagesearch/dlbook/retinanet/logos/images/466317.jpg,327,196,372,246,Atletico_Madrid
/home/adrian/pyimagesearch/dlbook/retinanet/logos/images/571147.jpg,34,25,116,65,Allianz-Text
/home/adrian/pyimagesearch/dlbook/retinanet/logos/images/571147.jpg,111,39,146,70,Allianz-Pict
/home/adrian/pyimagesearch/dlbook/retinanet/logos/images/694277.jpg,117,100,202,163,Facebook-Pict
/home/adrian/pyimagesearch/dlbook/retinanet/logos/images/403339.jpg,231,43,307,95,Adidas-Pict
/home/adrian/pyimagesearch/dlbook/retinanet/logos/images/403339.jpg,227,87,323,122,Adidas-Text
/home/adrian/pyimagesearch/dlbook/retinanet/logos/images/779046.jpg,4,17,237,306,Aldi
/home/adrian/pyimagesearch/dlbook/retinanet/logos/images/979390.jpg,102,14,351,256,Aldi
/home/adrian/pyimagesearch/dlbook/retinanet/logos/images/070044.jpg,66,47,506,364,FC_Bayern_Munchen
/home/adrian/pyimagesearch/dlbook/retinanet/logos/images/223110.jpg,503,305,707,399,CocaCola
/home/adrian/pyimagesearch/dlbook/retinanet/logos/images/803062.jpg,316,185,442,258,Allianz-Text
/home/adrian/pyimagesearch/dlbook/retinanet/logos/images/803062.jpg,442,160,487,216,Allianz-Pict
/home/adrian/pyimagesearch/dlbook/retinanet/logos/images/284988.jpg,274,429,345,499,Aldi
/home/adrian/pyimagesearch/dlbook/retinanet/logos/images/866557.jpg,149,352,230,450,Aldi
/home/adrian/pyimagesearch/dlbook/retinanet/logos/images/866557.jpg,142,3,357,262,Aldi
/home/adrian/pyimagesearch/dlbook/retinanet/logos/images/602316.jpg,176,112,382,209,CocaCola
/home/adrian/pyimagesearch/dlbook/retinanet/logos/images/967805.jpg,130,115,175,139,Audi-Pict
/home/adrian/pyimagesearch/dlbook/retinanet/logos/images/100582.jpg,750,338,1167,746,BMW
/home/adrian/pyimagesearch/dlbook/retinanet/logos/images/969360.jpg,184,95,510,312,eBay
/home/adrian/pyimagesearch/dlbook/retinanet/logos/images/461852.jpg,472,224,605,300,CocaCola
/home/adrian/pyimagesearch/dlbook/retinanet/logos/images/461852.jpg,682,217,845,311,CocaCola
/home/adrian/pyimagesearch/dlbook/retinanet/logos/images/461852.jpg,273,234,430,304,CocaCola
/home/adrian/pyimagesearch/dlbook/retinanet/logos/images/461852.jpg,34,236,196,339,CocaCola
/home/adrian/pyimagesearch/dlbook/retinanet/logos/images/461852.jpg,549,6,624,44,CocaCola
/home/adrian/pyimagesearch/dlbook/retinanet/logos/images/659963.jpg,328,36,361,89,BMW
/home/adrian/pyimagesearch/dlbook/retinanet/logos/images/659963.jpg,232,43,281,98,BMW
/home/adrian/pyimagesearch/dlbook/retinanet/logos/images/659963.jpg,78,603,366,721,BMW
/home/adrian/pyimagesearch/dlbook/retinanet/logos/images/451426.jpg,462,332,578,448,BMW
/home/adrian/pyimagesearch/dlbook/retinanet/logos/images/511778.jpg,98,1,406,87,Aldi
/home/adrian/pyimagesearch/dlbook/retinanet/logos/images/511778.jpg,464,200,543,291,Aldi
/home/adrian/pyimagesearch/dlbook/retinanet/logos/images/938172.jpg,36,353,654,551,Amazon
/home/adrian/pyimagesearch/dlbook/retinanet/logos/images/750860.jpg,528,400,629,447,Audi-Pict
/home/adrian/pyimagesearch/dlbook/retinanet/logos/images/118751.jpg,212,113,396,210,eBay
/home/adrian/pyimagesearch/dlbook/retinanet/logos/images/103242.jpg,143,103,199,160,eBay
/home/adrian/pyimagesearch/dlbook/retinanet/logos/images/110230.jpg,319,98,388,120,Ferrari-Text
/home/adrian/pyimagesearch/dlbook/retinanet/logos/images/110230.jpg,320,19,386,100,Ferrari-Pict
/home/adrian/pyimagesearch/dlbook/retinanet/logos/images/110230.jpg,108,357,153,422,Ferrari-Pict
/home/adrian/pyimagesearch/dlbook/retinanet/logos/images/110230.jpg,106,421,159,442,Ferrari-Text
/home/adrian/pyimagesearch/dlbook/retinanet/logos/images/792203.jpg,222,314,252,350,Adidas-Pict
/home/adrian/pyimagesearch/dlbook/retinanet/logos/images/792203.jpg,194,127,222,150,Adidas-Text
/home/adrian/pyimagesearch/dlbook/retinanet/logos/images/693178.jpg,345,234,431,322,Facebook-Text
/home/adrian/pyimagesearch/dlbook/retinanet/logos/images/743568.jpg,526,318,571,360,FC_Bayern_Munchen
/home/adrian/pyimagesearch/dlbook/retinanet/logos/images/274623.jpg,297,126,679,566,Atletico_Madrid
/home/adrian/pyimagesearch/dlbook/retinanet/logos/images/960121.jpg,371,2,414,47,Allianz-Pict
/home/adrian/pyimagesearch/dlbook/retinanet/logos/images/960121.jpg,271,3,371,41,Allianz-Text
/home/adrian/pyimagesearch/dlbook/retinanet/logos/images/371297.jpg,73,11,212,77,Aldi
/home/adrian/pyimagesearch/dlbook/retinanet/logos/images/226956.jpg,524,546,578,609,Allianz-Pict
/home/adrian/pyimagesearch/dlbook/retinanet/logos/images/226956.jpg,401,540,527,593,Allianz-Text
/home/adrian/pyimagesearch/dlbook/retinanet/logos/images/469039.jpg,214,128,294,209,Apple
/home/adrian/pyimagesearch/dlbook/retinanet/logos/images/785295.jpg,113,162,230,247,Adidas-Pict
/home/adrian/pyimagesearch/dlbook/retinanet/logos/images/785295.jpg,265,159,377,244,Adidas-Pict
/home/adrian/pyimagesearch/dlbook/retinanet/logos/images/785295.jpg,407,158,524,243,Adidas-Pict
/home/adrian/pyimagesearch/dlbook/retinanet/logos/images/785295.jpg,553,166,672,243,Adidas-Pict
/home/adrian/pyimagesearch/dlbook/retinanet/logos/images/200905.jpg,208,222,332,345,FC_Barcelona
/home/adrian/pyimagesearch/dlbook/retinanet/logos/images/822521.jpg,1055,101,1303,232,Adidas-Pict
/home/adrian/pyimagesearch/dlbook/retinanet/logos/images/822521.jpg,439,70,484,103,Adidas-Pict
/home/adrian/pyimagesearch/dlbook/retinanet/logos/images/822521.jpg,428,169,458,190,Adidas-Pict
/home/adrian/pyimagesearch/dlbook/retinanet/logos/images/822521.jpg,441,300,480,334,Adidas-Pict
/home/adrian/pyimagesearch/dlbook/retinanet/logos/images/822521.jpg,568,480,612,510,Adidas-Pict
/home/adrian/pyimagesearch/dlbook/retinanet/logos/images/822521.jpg,564,411,612,447,Adidas-Pict
/home/adrian/pyimagesearch/dlbook/retinanet/logos/images/822521.jpg,284,546,314,570,Adidas-Pict
/home/adrian/pyimagesearch/dlbook/retinanet/logos/images/822521.jpg,308,90,335,117,Adidas-Pict
/home/adrian/pyimagesearch/dlbook/retinanet/logos/images/822521.jpg,309,121,339,145,Adidas-Pict
/home/adrian/pyimagesearch/dlbook/retinanet/logos/images/822521.jpg,309,179,335,204,Adidas-Pict
/home/adrian/pyimagesearch/dlbook/retinanet/logos/images/822521.jpg,299,224,328,248,Adidas-Pict
/home/adrian/pyimagesearch/dlbook/retinanet/logos/images/822521.jpg,444,203,484,237,Adidas-Pict
/home/adrian/pyimagesearch/dlbook/retinanet/logos/images/822521.jpg,168,323,197,345,Adidas-Pict
/home/adrian/pyimagesearch/dlbook/retinanet/logos/images/822521.jpg,161,377,190,403,Adidas-Pict
/home/adrian/pyimagesearch/dlbook/retinanet/logos/images/822521.jpg,63,354,88,375,Adidas-Pict
/home/adrian/pyimagesearch/dlbook/retinanet/logos/images/822521.jpg,290,428,320,446,Adidas-Pict
/home/adrian/pyimagesearch/dlbook/retinanet/logos/images/822521.jpg,140,73,189,103,Adidas-Text
/home/adrian/pyimagesearch/dlbook/retinanet/logos/images/822521.jpg,43,92,90,118,Adidas-Text
/home/adrian/pyimagesearch/dlbook/retinanet/logos/images/822521.jpg,375,46,426,75,Adidas-Text
/home/adrian/pyimagesearch/dlbook/retinanet/logos/images/822521.jpg,368,76,443,110,Adidas-Text
/home/adrian/pyimagesearch/dlbook/retinanet/logos/images/822521.jpg,362,310,440,340,Adidas-Text
/home/adrian/pyimagesearch/dlbook/retinanet/logos/images/822521.jpg,139,103,188,133,Adidas-Text
/home/adrian/pyimagesearch/dlbook/retinanet/logos/images/822521.jpg,129,234,179,260,Adidas-Text
/home/adrian/pyimagesearch/dlbook/retinanet/logos/images/822521.jpg,126,264,172,289,Adidas-Text
/home/adrian/pyimagesearch/dlbook/retinanet/logos/images/822521.jpg,251,284,306,317,Adidas-Text
/home/adrian/pyimagesearch/dlbook/retinanet/logos/images/822521.jpg,260,124,309,150,Adidas-Text
/home/adrian/pyimagesearch/dlbook/retinanet/logos/images/822521.jpg,358,420,422,450,Adidas-Text
/home/adrian/pyimagesearch/dlbook/retinanet/logos/images/822521.jpg,353,573,418,604,Adidas-Text
/home/adrian/pyimagesearch/dlbook/retinanet/logos/images/822521.jpg,489,547,546,580,Adidas-Text
/home/adrian/pyimagesearch/dlbook/retinanet/logos/images/822521.jpg,480,582,546,610,Adidas-Text
/home/adrian/pyimagesearch/dlbook/retinanet/logos/images/822521.jpg,481,414,568,451,Adidas-Text
/home/adrian/pyimagesearch/dlbook/retinanet/logos/images/822521.jpg,368,209,447,247,Adidas-Text
/home/adrian/pyimagesearch/dlbook/retinanet/logos/images/925151.jpg,575,222,666,314,FC_Barcelona
/home/adrian/pyimagesearch/dlbook/retinanet/logos/images/645011.jpg,11,17,444,282,eBay
/home/adrian/pyimagesearch/dlbook/retinanet/logos/images/305701.jpg,371,78,390,99,Ferrari-Pict
/home/adrian/pyimagesearch/dlbook/retinanet/logos/images/305701.jpg,604,237,621,257,Ferrari-Pict
/home/adrian/pyimagesearch/dlbook/retinanet/logos/images/058160.jpg,223,0,280,44,Allianz-Pict
/home/adrian/pyimagesearch/dlbook/retinanet/logos/images/058160.jpg,227,44,285,183,Allianz-Text
/home/adrian/pyimagesearch/dlbook/retinanet/logos/images/728710.jpg,40,194,232,253,Allianz-Text
/home/adrian/pyimagesearch/dlbook/retinanet/logos/images/728710.jpg,73,73,115,163,Allianz-Text
/home/adrian/pyimagesearch/dlbook/retinanet/logos/images/728710.jpg,277,69,316,160,Allianz-Text
/home/adrian/pyimagesearch/dlbook/retinanet/logos/images/728710.jpg,231,190,312,264,Allianz-Pict
/home/adrian/pyimagesearch/dlbook/retinanet/logos/images/728710.jpg,280,33,322,71,Allianz-Pict
/home/adrian/pyimagesearch/dlbook/retinanet/logos/images/728710.jpg,67,29,114,71,Allianz-Pict
/home/adrian/pyimagesearch/dlbook/retinanet/logos/images/646679.jpg,420,269,564,406,BMW
/home/adrian/pyimagesearch/dlbook/retinanet/logos/images/235493.jpg,1182,454,1563,860,Atletico_Madrid
/home/adrian/pyimagesearch/dlbook/retinanet/logos/images/801604.jpg,183,357,372,441,CocaCola
/home/adrian/pyimagesearch/dlbook/retinanet/logos/images/936730.jpg,175,82,327,150,Amazon
/home/adrian/pyimagesearch/dlbook/retinanet/logos/images/008906.jpg,235,36,523,290,BMW
/home/adrian/pyimagesearch/dlbook/retinanet/logos/images/902445.jpg,417,73,613,198,Amazon
/home/adrian/pyimagesearch/dlbook/retinanet/logos/images/549959.jpg,446,289,580,403,Facebook-Text
/home/adrian/pyimagesearch/dlbook/retinanet/logos/images/927558.jpg,107,168,207,244,Adidas-Pict
/home/adrian/pyimagesearch/dlbook/retinanet/logos/images/927558.jpg,112,241,206,276,Adidas-Text
/home/adrian/pyimagesearch/dlbook/retinanet/logos/images/751683.jpg,700,459,791,519,CocaCola
/home/adrian/pyimagesearch/dlbook/retinanet/logos/images/751683.jpg,289,459,402,526,CocaCola
/home/adrian/pyimagesearch/dlbook/retinanet/logos/images/399202.jpg,41,48,375,266,FC_Barcelona
/home/adrian/pyimagesearch/dlbook/retinanet/logos/images/502870.jpg,395,202,572,419,Atletico_Madrid
/home/adrian/pyimagesearch/dlbook/retinanet/logos/images/361891.jpg,361,114,536,346,Facebook-Text
/home/adrian/pyimagesearch/dlbook/retinanet/logos/images/531957.jpg,216,41,304,116,FC_Bayern_Munchen
/home/adrian/pyimagesearch/dlbook/retinanet/logos/images/767913.jpg,97,87,312,170,CocaCola
/home/adrian/pyimagesearch/dlbook/retinanet/logos/images/558812.jpg,52,62,186,181,Facebook-Pict
/home/adrian/pyimagesearch/dlbook/retinanet/logos/images/859949.jpg,399,73,465,146,FC_Bayern_Munchen
/home/adrian/pyimagesearch/dlbook/retinanet/logos/images/565884.jpg,529,380,709,516,Atletico_Madrid
/home/adrian/pyimagesearch/dlbook/retinanet/logos/images/861251.jpg,192,108,332,211,Audi-Pict
/home/adrian/pyimagesearch/dlbook/retinanet/logos/images/214556.jpg,257,99,289,130,Adidas-Pict
/home/adrian/pyimagesearch/dlbook/retinanet/logos/images/214556.jpg,222,191,428,321,Adidas-Pict
/home/adrian/pyimagesearch/dlbook/retinanet/logos/images/785827.jpg,149,33,216,111,Aldi
/home/adrian/pyimagesearch/dlbook/retinanet/logos/images/348183.jpg,145,92,306,198,Ferrari-Text
/home/adrian/pyimagesearch/dlbook/retinanet/logos/images/348187.jpg,294,336,382,377,Audi-Pict
/home/adrian/pyimagesearch/dlbook/retinanet/logos/images/764754.jpg,58,43,202,211,Ferrari-Pict
/home/adrian/pyimagesearch/dlbook/retinanet/logos/images/867437.jpg,0,6,297,143,eBay
/home/adrian/pyimagesearch/dlbook/retinanet/logos/images/012093.jpg,362,175,420,225,Adidas-Pict
/home/adrian/pyimagesearch/dlbook/retinanet/logos/images/012093.jpg,238,191,298,244,Adidas-Pict
/home/adrian/pyimagesearch/dlbook/retinanet/logos/images/012093.jpg,362,222,423,244,Adidas-Text
/home/adrian/pyimagesearch/dlbook/retinanet/logos/images/012093.jpg,254,234,311,264,Adidas-Text
/home/adrian/pyimagesearch/dlbook/retinanet/logos/images/463310.jpg,168,195,292,243,Amazon
/home/adrian/pyimagesearch/dlbook/retinanet/logos/images/463310.jpg,321,133,387,191,Amazon
/home/adrian/pyimagesearch/dlbook/retinanet/logos/images/486044.jpg,62,9,447,159,Amazon
/home/adrian/pyimagesearch/dlbook/retinanet/logos/images/938368.jpg,127,21,291,79,Amazon
/home/adrian/pyimagesearch/dlbook/retinanet/logos/images/938368.jpg,352,59,416,80,Amazon
/home/adrian/pyimagesearch/dlbook/retinanet/logos/images/938368.jpg,520,183,578,214,Amazon
